28-02-2017;17:42:05;1.0590
28-02-2017;17:42:06;1.0598
28-02-2017;17:42:07;1.0597
28-02-2017;17:42:08;1.0597
28-02-2017;17:42:09;1.0618
28-02-2017;17:42:10;1.0591
28-02-2017;17:42:11;1.0590
28-02-2017;17:42:12;1.0597
28-02-2017;17:42:13;1.0597
28-02-2017;17:42:14;1.0619
28-02-2017;17:42:15;1.0601
28-02-2017;17:42:16;1.0590
28-02-2017;17:42:17;1.0619
28-02-2017;17:44:46;1.0591
28-02-2017;17:44:50;1.0597
28-02-2017;17:44:50;1.0601
28-02-2017;17:44:51;1.0598
28-02-2017;17:44:52;1.0591
28-02-2017;17:44:53;1.0619
28-02-2017;17:44:54;1.0618
28-02-2017;17:44:55;1.0601
28-02-2017;17:44:56;1.0618
28-02-2017;17:44:57;1.0590
28-02-2017;17:44:58;1.0618
28-02-2017;17:44:59;1.0601
28-02-2017;17:45:00;1.0597
28-02-2017;17:45:01;1.0618
28-02-2017;17:45:02;1.0619
28-02-2017;17:45:03;1.0601
28-02-2017;17:45:04;1.0590
28-02-2017;17:45:05;1.0590
28-02-2017;17:45:06;1.0619
28-02-2017;17:45:07;1.0598
28-02-2017;17:45:08;1.0619
28-02-2017;17:45:09;1.0597
28-02-2017;17:45:10;1.0619
28-02-2017;17:45:11;1.0600
28-02-2017;17:45:12;1.0590
28-02-2017;17:45:13;1.0600
28-02-2017;17:45:14;1.0619
28-02-2017;17:45:15;1.0591
28-02-2017;17:45:16;1.0590
28-02-2017;17:45:17;1.0600
28-02-2017;17:45:18;1.0597
28-02-2017;17:45:20;1.0601
28-02-2017;17:45:20;1.0619
28-02-2017;17:45:21;1.0590
28-02-2017;17:45:22;1.0619
28-02-2017;17:45:23;1.0601
28-02-2017;17:45:24;1.0590
28-02-2017;17:45:25;1.0619
28-02-2017;17:45:26;1.0598
28-02-2017;17:45:29;1.0597
28-02-2017;17:45:30;1.0598
